customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
317,Elicia Dahler,Female,26,10-02-1974,51,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14
321,Christean Finnes,Female,58,15-09-1973,52,Marketing Manager,n/a,Mass Customer,N,No,18
340,Joshuah Purvey,Male,39,31-07-1973,52,NA,Agriculture,Mass Customer,N,Yes,17
344,Carlene Eyckelbeck,Female,91,18-07-1973,52,NA,n/a,High Net Worth,N,Yes,4
378,Raquela Yuille,Female,98,04-05-1974,51,Senior Developer,Retail,Mass Customer,N,No,17
441,Felicle Beneze,Female,74,08-03-1974,51,Analyst Programmer,IT,Mass Customer,N,No,11
468,Valeria Ladyman,Female,11,19-01-1974,51,Software Test Engineer I,Property,High Net Worth,N,Yes,8
484,Mason Kohrsen,Male,64,24-04-1974,51,Programmer IV,Manufacturing,Mass Customer,N,No,22
497,Allissa Brinklow,Female,96,09-01-1974,51,NA,Property,Mass Customer,N,Yes,11
543,Mikey Rizzetti,Male,9,03-08-1973,52,Account Coordinator,Retail,Affluent Customer,N,Yes,17
600,Duke Allnatt,Male,65,10-05-1974,51,Nurse,Agriculture,Mass Customer,N,Yes,8
639,Mayor Ismay,Male,51,03-06-1974,51,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16
646,Rowena Parchment,Female,3,22-07-1973,52,Human Resources Manager,Manufacturing,Affluent Customer,N,No,13
651,Minni Deegin,Female,76,24-10-1973,52,Tax Accountant,Health,Affluent Customer,N,No,13
707,Homere Rounds,Male,97,23-07-1973,52,Executive Secretary,n/a,Mass Customer,N,Yes,7
729,Ammamaria Standbridge,Female,30,23-10-1973,52,Analog Circuit Design manager,Health,Affluent Customer,N,No,11
733,Ham Mayoh,Male,25,30-11-1973,52,NA,Manufacturing,Mass Customer,N,No,13
736,Sansone Eastcourt,Male,41,24-05-1974,51,Help Desk Operator,n/a,High Net Worth,N,No,8
768,Alexia Wolford,Female,5,14-01-1974,51,Web Developer IV,Agriculture,Affluent Customer,N,Yes,21
780,Kim ,Female,24,12-10-1973,52,Professor,Financial Services,Mass Customer,N,No,20
795,Cassy Awdry,Female,35,20-08-1973,52,Environmental Tech,Financial Services,High Net Worth,N,No,18
797,Meridel Rawet,Female,51,20-10-1973,52,Internal Auditor,Financial Services,Mass Customer,N,No,19
818,Beverie Bosanko,Female,17,21-12-1973,52,Chemical Engineer,Manufacturing,Mass Customer,N,No,11
845,Koressa Maris,Female,51,24-12-1973,52,Associate Professor,Manufacturing,Mass Customer,N,No,3
890,Tony Cordsen,Female,55,01-02-1974,51,Dental Hygienist,Health,Mass Customer,N,Yes,15
904,Kariotta Ludman,Female,51,06-05-1974,51,Database Administrator II,n/a,High Net Worth,N,Yes,11
942,Shirley Brook,Female,31,07-02-1974,51,Director of Sales,Financial Services,Mass Customer,N,Yes,14
1019,Ignazio Milby,Male,42,19-11-1973,52,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14
1050,Marjie Ghion,Female,7,29-07-1973,52,Software Consultant,Telecommunications,Mass Customer,N,Yes,15
1126,Atlante Sonley,Female,77,27-09-1973,52,Executive Secretary,n/a,Mass Customer,N,No,14
1157,Saunder Camerati,Male,69,03-04-1974,51,Research Nurse,Health,Affluent Customer,N,Yes,17
1172,Smith Babbs,Male,48,12-04-1974,51,Recruiter,n/a,Mass Customer,N,Yes,17
1198,Alina Rickson,Female,73,30-09-1973,52,Sales Representative,Retail,High Net Worth,N,No,7
1200,Hedda Lathom,Female,38,30-04-1974,51,Librarian,Entertainment,High Net Worth,N,No,18
1213,Matthieu Schruur,Male,80,21-10-1973,52,Accounting Assistant II,n/a,High Net Worth,N,No,15
1231,Aloisia Shawel,Female,94,28-07-1973,52,Social Worker,Health,Affluent Customer,N,No,18
1236,Bryanty Megarrell,Male,75,21-05-1974,51,Web Designer IV,Financial Services,High Net Worth,N,Yes,18
1259,Emmi Dymock,Female,23,24-11-1973,52,Assistant Professor,Financial Services,Mass Customer,N,No,9
1263,Elliot Posselow,Male,41,16-06-1973,52,Nurse,Manufacturing,Affluent Customer,N,No,8
1289,Shelley Stroyan,Male,35,16-07-1973,52,NA,n/a,Mass Customer,N,Yes,8
1298,Guglielmo Yele,Male,35,06-04-1974,51,Research Nurse,Health,Mass Customer,N,No,16
1315,Ebba Comport,Female,46,24-06-1973,52,NA,IT,Mass Customer,N,Yes,12
1333,Phillipp McMonnies,Male,4,23-08-1973,52,Compensation Analyst,Financial Services,High Net Worth,N,No,9
1367,Fredrika Danielkiewicz,Female,63,29-06-1973,52,Internal Auditor,Retail,Mass Customer,N,No,18
1434,Craig Guswell,Male,42,14-08-1973,52,Statistician I,Property,High Net Worth,N,No,9
1460,Morley Shutt,Male,92,03-07-1973,52,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13
1497,Karole Grinin,Female,70,08-11-1973,52,Marketing Assistant,Retail,High Net Worth,N,No,14
1499,Patton Wrey,Male,88,18-08-1973,52,Design Engineer,Manufacturing,Mass Customer,N,Yes,11
1501,Shelby Trayhorn,Female,74,31-07-1973,52,Account Executive,Property,Mass Customer,N,Yes,14
1581,Melessa Delyth,Female,26,13-04-1974,51,Recruiter,Agriculture,Mass Customer,N,No,13
1598,Guendolen Betterton,Female,87,02-12-1973,52,Safety Technician III,n/a,Mass Customer,N,No,11
1719,Devy Hannum,Male,71,04-07-1973,52,Media Manager IV,Financial Services,High Net Worth,N,No,18
1726,Mariette Alexsandrev,Female,41,06-08-1973,52,Junior Executive,Financial Services,High Net Worth,N,No,11
1768,Normand Ganderton,Male,36,09-02-1974,51,Programmer I,Manufacturing,High Net Worth,N,No,13
1797,Basile Le Floch,Male,49,16-05-1974,51,Assistant Professor,n/a,Mass Customer,N,No,8
1823,Trude Rizzardo,Female,29,24-05-1974,51,VP Quality Control,n/a,High Net Worth,N,No,10
1837,Tirrell Cosgreave,Male,9,29-12-1973,51,Account Coordinator,Manufacturing,Mass Customer,N,Yes,19
1851,Miles Fallows,Male,20,18-03-1974,51,Account Representative II,n/a,Mass Customer,N,No,13
1889,Dare ,Male,98,07-07-1973,52,Quality Control Specialist,Retail,Affluent Customer,N,No,11
1903,Tucky Pizzie,Male,8,20-11-1973,52,Project Manager,n/a,High Net Worth,N,Yes,4
1913,Tamiko Fergie,Female,36,02-11-1973,52,Dental Hygienist,Health,Mass Customer,N,Yes,17
1917,Raquela Schimpke,Female,7,28-07-1973,52,Senior Sales Associate,Agriculture,Affluent Customer,N,Yes,8
1931,Boris Syres,Male,85,06-11-1973,52,Senior Developer,Health,Affluent Customer,N,No,6
1937,Renaud Gahagan,Male,69,08-01-1974,51,Quality Engineer,Health,Mass Customer,N,No,19
1952,Patrica Donativo,Female,35,29-01-1974,51,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,9
1965,Bendicty Powrie,Male,81,14-12-1973,52,Web Designer III,Retail,Mass Customer,N,Yes,3
1989,Emalee Guitel,Female,46,21-07-1973,52,Graphic Designer,Property,High Net Worth,N,Yes,17
2010,Duff Guyer,Male,88,31-01-1974,51,Data Coordiator,Manufacturing,High Net Worth,N,Yes,7
2015,Charyl Sibson,Female,6,19-02-1974,51,Health Coach IV,Health,Affluent Customer,N,No,7
2034,June Haslam,Female,87,10-01-1974,51,Speech Pathologist,Manufacturing,Mass Customer,N,No,8
2073,Linea ,Female,87,30-01-1974,51,NA,Manufacturing,High Net Worth,N,Yes,10
2110,Gard Marris,Male,29,31-07-1973,52,Human Resources Assistant III,Manufacturing,High Net Worth,N,No,14
2111,Ellis Vokes,Male,98,28-12-1973,51,Speech Pathologist,Property,Affluent Customer,N,Yes,12
2127,Wanids Baudet,Female,66,15-02-1974,51,Web Designer I,Manufacturing,Mass Customer,N,No,7
2162,Andrew Blunt,Male,49,09-05-1974,51,Paralegal,Financial Services,High Net Worth,N,Yes,10
2164,Toinette Clementson,Female,12,16-08-1973,52,Financial Analyst,Financial Services,Mass Customer,N,Yes,18
2212,Adrianne Raoux,Female,22,13-05-1974,51,Technical Writer,Manufacturing,Affluent Customer,N,Yes,20
2233,Cassi Killingworth,Female,49,04-09-1973,52,Sales Associate,n/a,Mass Customer,N,Yes,8
2258,Cathy Powter,Female,63,21-03-1974,51,Account Executive,Retail,High Net Worth,N,No,7
2271,King Hoston,Male,96,26-03-1974,51,NA,Telecommunications,Mass Customer,N,Yes,18
2284,Ola Lenoir,Female,83,16-02-1974,51,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14
2285,Maritsa Bellison,Female,71,27-10-1973,52,Quality Control Specialist,Health,High Net Worth,N,No,5
2287,Gisela Partener,Female,53,22-04-1974,51,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20
2389,Sibyl Gudge,Male,18,28-12-1973,51,Desktop Support Technician,Retail,High Net Worth,N,No,7
2396,Elmira Wildblood,Female,40,02-08-1973,52,Recruiter,Retail,Affluent Customer,N,Yes,7
2406,Randal Messager,Male,34,11-06-1973,52,Executive Secretary,n/a,Affluent Customer,N,Yes,9
2492,Gayelord Lipman,Male,35,01-02-1974,51,Design Engineer,Manufacturing,High Net Worth,N,No,9
2499,Doll Tschirschky,Female,77,30-08-1973,52,Account Representative I,Retail,Mass Customer,N,No,14
2520,Gabie Skett,Male,71,27-05-1974,51,Accountant III,Retail,Affluent Customer,N,Yes,10
2552,Allard Skipton,Male,1,02-11-1973,52,NA,Manufacturing,Affluent Customer,N,Yes,17
2591,Estevan Rylett,Male,50,04-02-1974,51,NA,Retail,High Net Worth,N,No,13
2593,Sharona Yorkston,Female,69,26-07-1973,52,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,19
2621,Moreen Zoren,Female,24,21-02-1974,51,Assistant Media Planner,Entertainment,High Net Worth,N,No,15
2636,Carly Struys,Female,35,05-01-1974,51,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,14
2799,Ilysa Palle,Female,80,04-11-1973,52,VP Product Management,n/a,Mass Customer,N,Yes,18
2827,Shelli Wilkennson,Female,17,15-07-1973,52,NA,Financial Services,High Net Worth,N,No,14
2872,Tabbi Tyght,Female,52,17-02-1974,51,Assistant Professor,Health,Affluent Customer,N,Yes,17
2879,Tatum Askem,Female,62,09-04-1974,51,Executive Secretary,Agriculture,Mass Customer,N,Yes,5
2887,Gardiner Spehr,Male,42,24-02-1974,51,Speech Pathologist,Financial Services,High Net Worth,N,Yes,18
2954,Albertine Fibbitts,Female,23,24-03-1974,51,Pharmacist,Health,Mass Customer,N,No,16
2964,Geneva McCrystal,Female,36,07-01-1974,51,Product Engineer,Telecommunications,Mass Customer,N,Yes,14
2978,Erasmus Winckworth,Male,96,07-05-1974,51,Programmer IV,Manufacturing,Affluent Customer,N,No,10
2992,Crystal Assur,Female,26,31-05-1974,51,Clinical Specialist,Health,Mass Customer,N,Yes,10
3000,Tann McCard,Male,28,15-05-1974,51,Compensation Analyst,Financial Services,Affluent Customer,N,No,22
3041,Sherrie Kingaby,Female,20,12-03-1974,51,Physical Therapy Assistant,Retail,Mass Customer,N,Yes,11
3088,Hilarius Trenbey,Male,92,09-05-1974,51,NA,Retail,Affluent Customer,N,Yes,17
3096,Lulu Cabane,Female,32,28-06-1973,52,Associate Professor,Financial Services,Mass Customer,N,No,10
3139,Pail De Blasi,Male,65,13-06-1973,52,Paralegal,Financial Services,High Net Worth,N,Yes,17
3153,Hannis Jakubovits,Female,87,30-12-1973,51,Compensation Analyst,Financial Services,High Net Worth,N,No,15
3187,Samuele Roycroft,Male,75,12-05-1974,51,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,14
3324,Sholom ,Male,32,11-07-1973,52,Research Nurse,Health,Mass Customer,N,Yes,10
3358,Fairlie McGavin,Male,30,17-09-1973,52,Engineer I,Manufacturing,Affluent Customer,N,Yes,11
3404,Thomasine McCloch,Female,2,01-08-1973,52,GIS Technical Architect,Property,Affluent Customer,N,No,22
3412,Almira Ethelstone,Female,66,18-08-1973,52,Office Assistant IV,n/a,Mass Customer,N,Yes,7
3419,Felipa Guslon,Female,13,09-07-1973,52,Information Systems Manager,n/a,Mass Customer,N,Yes,18
3434,Stesha Miners,Female,20,05-12-1973,52,Account Coordinator,Health,Mass Customer,N,No,16
3524,Waiter Piscopello,Male,38,30-12-1973,51,Design Engineer,Financial Services,Mass Customer,N,Yes,18
3530,Erik Kenneford,Male,19,23-10-1973,52,Staff Scientist,n/a,High Net Worth,N,Yes,8
3575,Kandace Desesquelle,Female,82,06-11-1973,52,Administrative Assistant I,IT,Affluent Customer,N,Yes,13
3639,Megan Perrygo,Female,49,11-01-1974,51,Food Chemist,Health,High Net Worth,N,No,15
3655,Waldemar Mostin,Male,82,01-06-1974,51,NA,n/a,Mass Customer,N,Yes,19
3684,Jeffie Mortell,Male,13,25-04-1974,51,Food Chemist,Health,High Net Worth,N,Yes,4
3691,Mathew Seid,Male,73,16-08-1973,52,Environmental Tech,Retail,Affluent Customer,N,No,11
3701,Anstice Dunsmuir,Female,93,20-01-1974,51,Physical Therapy Assistant,n/a,Affluent Customer,N,No,9
3703,Kelvin Oldford,Male,37,18-06-1973,52,Teacher,Property,Affluent Customer,N,No,9
3761,Zarla Seyers,Female,87,20-07-1973,52,Biostatistician II,Telecommunications,Mass Customer,N,Yes,13
3782,Elijah Drillot,Male,12,13-06-1973,52,Environmental Specialist,Financial Services,Mass Customer,N,No,11
3832,Sarajane Mortimer,Female,30,26-09-1973,52,Safety Technician III,Financial Services,High Net Worth,N,No,9
3901,Evelina Bavin,Female,98,14-05-1974,51,Marketing Manager,Agriculture,High Net Worth,N,No,12
3938,Dulcy Wormleighton,Female,25,06-08-1973,52,Account Executive,Financial Services,High Net Worth,N,Yes,9
3999,Patrizius ,Male,11,24-10-1973,52,NA,Manufacturing,Affluent Customer,N,Yes,10
94,Wallache Simchenko,Male,33,07-08-1974,51,Civil Engineer,Manufacturing,Mass Customer,N,No,21
127,Merrili Whitear,Female,81,03-12-1974,51,Compensation Analyst,Financial Services,Mass Customer,N,No,19
135,Rosalia Sigart,Female,18,18-01-1975,50,Internal Auditor,IT,Mass Customer,N,No,3
157,Chad Houtby,Male,97,23-11-1974,51,Financial Advisor,Financial Services,Affluent Customer,N,No,16
170,Jammal Gever,Male,80,02-06-1975,50,Pharmacist,Health,High Net Worth,N,No,21
194,Ursala Ferrai,Female,4,16-11-1974,51,Web Developer III,Financial Services,Affluent Customer,N,No,10
215,Debera Foxworthy,Female,37,24-06-1974,51,Assistant Professor,Retail,High Net Worth,N,Yes,18
244,Germayne Sperry,Male,57,25-11-1974,51,NA,Retail,Affluent Customer,N,No,8
256,Linell Beadle,Female,16,07-05-1975,50,Director of Sales,Health,High Net Worth,N,Yes,21
303,Shane Smetoun,Female,59,15-08-1974,51,Assistant Professor,Agriculture,Mass Customer,N,Yes,14
309,Maurizia Ligerton,Female,53,02-10-1974,51,Clinical Specialist,Health,Mass Customer,N,Yes,21
356,Nichole ,Female,10,30-03-1975,50,Librarian,Entertainment,High Net Worth,N,No,5
362,Jamima Pirolini,Female,47,17-11-1974,51,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18
389,Dorene Scrivner,Female,97,27-04-1975,50,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17
439,Lida Wych,Female,26,08-07-1974,51,GIS Technical Architect,n/a,Affluent Customer,N,No,10
449,Shana Fortesquieu,Female,74,24-09-1974,51,VP Product Management,Manufacturing,High Net Worth,N,Yes,6
450,Myrlene Rothwell,Female,5,02-04-1975,50,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18
485,Ulrika Steagall,Female,23,08-11-1974,51,Statistician III,Manufacturing,High Net Worth,N,No,20
494,Gaby ,Male,33,02-06-1975,50,Design Engineer,Manufacturing,Mass Customer,N,No,9
523,Elberta Tixall,Female,44,24-11-1974,51,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,16
530,Townie Perez,Male,2,24-09-1974,51,Recruiter,Manufacturing,Mass Customer,N,No,15
563,Rube Itzhayek,Male,25,20-09-1974,51,Accounting Assistant II,IT,Mass Customer,N,Yes,19
579,Cathlene Bellas,Female,89,11-06-1974,51,Software Engineer II,Health,Mass Customer,N,No,12
591,Sydney Endacott,Male,16,02-10-1974,51,Business Systems Development Analyst,Entertainment,Affluent Customer,N,No,16
625,Abra Probets,Female,33,27-11-1974,51,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7
641,Foster Haysar,Male,86,21-11-1974,51,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,3
649,Krissie Dinan,Female,23,07-12-1974,51,Legal Assistant,Financial Services,Mass Customer,N,Yes,10
655,Stuart Gebhardt,Male,64,25-11-1974,51,General Manager,Manufacturing,Affluent Customer,N,Yes,19
679,Yolande Whild,Female,29,21-10-1974,51,Registered Nurse,Health,Mass Customer,N,No,12
756,Carin Lauthian,Female,65,25-09-1974,51,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,Yes,16
766,Nonna Hun,Female,16,22-04-1975,50,NA,Retail,Mass Customer,N,Yes,14
815,Caryn Sampey,Female,47,06-07-1974,51,NA,Manufacturing,Mass Customer,N,Yes,22
822,Ardis Tomlett,Female,67,23-10-1974,51,Sales Associate,Health,High Net Worth,N,No,17
855,Bennie Llywarch,Female,74,26-10-1974,51,General Manager,Retail,High Net Worth,N,Yes,16
886,Dawna McCullen,Female,53,15-11-1974,51,Accounting Assistant III,Health,Mass Customer,N,No,11
901,Letta McCarter,Female,13,27-04-1975,50,NA,Retail,Mass Customer,N,Yes,16
911,Marcellus Shawcroft,Male,62,13-10-1974,51,Structural Analysis Engineer,Property,Affluent Customer,N,No,3
918,Mahmud Chiles,Male,73,26-02-1975,50,Internal Auditor,Health,High Net Worth,N,No,13
987,Lars Keher,Male,89,29-08-1974,51,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11
1039,Nona Diamant,Female,24,14-03-1975,50,NA,n/a,High Net Worth,N,Yes,15
1040,Jacenta Wedlock,Female,78,04-03-1975,50,Food Chemist,Health,High Net Worth,N,No,9
1074,Griswold Juett,Male,43,14-07-1974,51,Accounting Assistant IV,n/a,High Net Worth,N,Yes,18
1099,Jarrett Maffia,Male,12,13-01-1975,50,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11
1107,Maridel Whitby,Female,70,17-07-1974,51,Social Worker,Health,High Net Worth,N,No,18
1116,Tori Coche,Female,59,26-06-1974,51,Assistant Manager,Health,Mass Customer,N,Yes,16
1154,Chase Youd,Male,26,24-11-1974,51,Research Nurse,Health,Mass Customer,N,Yes,20
1182,Carolann Ottiwill,Female,84,11-01-1975,50,Data Coordiator,IT,Mass Customer,N,Yes,7
1273,Hieronymus Whinray,Male,48,31-07-1974,51,General Manager,Financial Services,Affluent Customer,N,Yes,14
1294,Cari Worling,Female,31,28-09-1974,51,NA,Manufacturing,Mass Customer,N,Yes,15
1366,Zacharia Rigler,Male,10,30-06-1974,51,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22
1424,Allin Arbuckel,Male,56,03-08-1974,51,Occupational Therapist,Health,High Net Worth,N,Yes,14
1431,Derek Malafe,Male,29,13-05-1975,50,Sales Associate,Financial Services,Affluent Customer,N,Yes,17
1437,Gearalt Challis,Male,35,12-09-1974,51,Electrical Engineer,Manufacturing,Affluent Customer,N,No,20
1444,Claudian Ruos,Male,97,14-04-1975,50,Payment Adjustment Coordinator,Health,Mass Customer,N,No,8
1504,Coop Corneck,Male,98,03-01-1975,50,Data Coordiator,Property,Affluent Customer,N,Yes,13
1524,Bonni Drakers,Female,7,29-04-1975,50,Administrative Officer,Financial Services,Mass Customer,N,Yes,16
1551,Joell Balfe,Female,37,30-05-1975,50,Computer Systems Analyst I,Entertainment,Affluent Customer,N,No,17
1561,Clemens Rawll,Male,47,14-03-1975,50,Graphic Designer,Manufacturing,Mass Customer,N,Yes,14
1621,Sibley Eliyahu,Female,10,09-09-1974,51,Social Worker,Health,Mass Customer,N,No,22
1629,Edsel Lester,Male,46,21-08-1974,51,VP Accounting,Financial Services,Mass Customer,N,No,14
1676,Ozzy Olerenshaw,Male,63,31-03-1975,50,Information Systems Manager,Health,Mass Customer,N,No,13
1709,Osgood Seeborne,Male,36,30-09-1974,51,Food Chemist,Health,Affluent Customer,N,No,6
1761,Kassi List,Female,96,29-08-1974,51,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14
1771,Zarah Santello,Female,1,01-11-1974,51,Geological Engineer,Manufacturing,Mass Customer,N,Yes,14
1791,Ninon Van Der Hoog,Female,20,25-12-1974,51,Data Coordiator,IT,Affluent Customer,N,Yes,19
1817,Jozef Frizzell,Male,32,13-03-1975,50,Graphic Designer,n/a,High Net Worth,N,No,19
1907,Lind Dredge,Male,69,04-11-1974,51,VP Sales,Health,High Net Worth,N,No,18
1935,Galvan ,Male,72,13-11-1974,51,Senior Sales Associate,n/a,Mass Customer,N,No,9
1998,Hamil Britch,Male,13,26-03-1975,50,Media Manager IV,Manufacturing,High Net Worth,N,No,21
2047,Kirsten Slegg,Female,45,13-04-1975,50,Paralegal,Financial Services,Affluent Customer,N,Yes,21
2125,Laurene Linstead,Female,9,27-01-1975,50,VP Quality Control,Financial Services,High Net Worth,N,No,18
2168,Levon Woollard,Male,83,16-11-1974,51,VP Accounting,Financial Services,Mass Customer,N,Yes,17
2181,Tobe Roxby,Male,99,17-07-1974,51,Account Executive,IT,Mass Customer,N,Yes,8
2222,Caroline Grabban,Female,20,26-08-1974,51,Professor,Financial Services,Mass Customer,N,No,14
2241,Augy Jerrems,Male,45,23-02-1975,50,Paralegal,Financial Services,High Net Worth,N,No,10
2360,Karleen McGenn,Female,0,03-11-1974,51,VP Accounting,Financial Services,High Net Worth,N,Yes,5
2410,Eugenia Verey,Female,75,24-08-1974,51,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21
2417,Cacilia Swetland,Female,27,24-06-1974,51,Nurse,n/a,Affluent Customer,N,No,22
2450,Jayson Breheny,Male,64,21-06-1974,51,Structural Engineer,Retail,Affluent Customer,N,Yes,7
2457,Benito Vearnals,Male,70,12-04-1975,50,Developer IV,IT,High Net Worth,N,Yes,15
2494,Donella Emm,Female,98,08-08-1974,51,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16
2558,Imojean Bosquet,Female,84,19-10-1974,51,NA,Health,High Net Worth,N,Yes,20
2567,Tobe Spirit,Male,97,13-01-1975,50,Systems Administrator IV,Financial Services,Mass Customer,N,No,22
2575,Hagan Abrahmer,Male,87,07-06-1974,51,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,16
